name,sport,sport_category,sport_subtype,city,country,continent,date,start_time,distance,description,participants
Challenge Pescara,Triathlon,Triathlon,Half Ironman,Pescara,Italy,Europe,2026-05-31,07:00:00,70.3 miles,Challenge Family event in Pescara,1600
Challenge Porto,Triathlon,Triathlon,Half Ironman,Porto,Portugal,Europe,2026-06-07,07:00:00,70.3 miles,Challenge Family event in Porto,1700
Challenge Prague,Triathlon,Triathlon,Half Ironman,Prague,Czech Republic,Europe,2026-08-30,07:00:00,70.3 miles,Challenge Family event in Prague,1700
Challenge Rimini,Triathlon,Triathlon,Half Ironman,Rimini,Italy,Europe,2026-05-17,07:00:00,70.3 miles,Challenge Family event in Rimini,1900
Challenge Rome,Triathlon,Triathlon,Half Ironman,Rome,Italy,Europe,2026-09-20,07:00:00,70.3 miles,Challenge Family event in Rome,2200
Challenge Roth,Triathlon,Triathlon,Ironman,Roth,Germany,Europe,2026-07-05,07:00:00,140.6 miles,Legendary Challenge Roth Germany,5000
Challenge Salou,Triathlon,Triathlon,Half Ironman,Salou,Spain,Europe,2026-05-03,07:00:00,70.3 miles,Challenge Family event in Salou,1600
Challenge Salzburg,Triathlon,Triathlon,Half Ironman,Salzburg,Austria,Europe,2026-08-23,07:00:00,70.3 miles,Challenge Family event in Salzburg,1600
Challenge Samorin,Triathlon,Triathlon,Half Ironman,Samorin,Slovakia,Europe,2026-08-23,07:00:00,70.3 miles,Challenge Family event in Slovakia,1600
Challenge Sardinia,Triathlon,Triathlon,Half Ironman,Cagliari,Italy,Europe,2026-10-04,07:00:00,70.3 miles,Challenge Family event in Sardinia,1400
Challenge St Pölten,Triathlon,Triathlon,Half Ironman,St Pölten,Austria,Europe,2026-05-31,07:00:00,70.3 miles,Challenge Family event in Austria,2000
Challenge Venice,Triathlon,Triathlon,Half Ironman,Venice,Italy,Europe,2026-05-17,07:00:00,70.3 miles,Challenge Family event in Venice,2200
Challenge Vienna,Triathlon,Triathlon,Half Ironman,Vienna,Austria,Europe,2026-07-26,07:00:00,70.3 miles,Challenge Family event in Vienna,1800
Challenge Walchsee-Kaiserwinkl,Triathlon,Triathlon,Half Ironman,Walchsee,Austria,Europe,2026-08-02,07:00:00,70.3 miles,Challenge Family event in Austria,1500
Chester Ultra 100,Running,Running,Ultra Marathon,Ellesmere Port,Great Britain,Europe,2026-04-18,07:00:00,100mi,Trail ultra run in Ellesmere Port,500
Chișinău 10K,Running,Running,10K,Chișinău,Moldova,Europe,2026-05-26,10:00:00,10km,Wine capital run,6500
Chișinău Autumn 10K,Running,Running,10K,Chișinău,Moldova,Europe,2026-10-20,16:30:00,10km,Autumn wine run,6800
Circuito Divina Seguros Sevilla 10,Running,Running,10K,Seville,Spain,Europe,2026-03-15,09:00:00,10km,Part of the official Seville 10K circuit through Triana,3000
Cluj-Napoca 10K,Running,Running,10K,Cluj-Napoca,Romania,Europe,2026-05-18,10:30:00,10km,Transylvanian capital run,8000
Coimbra 10K,Running,Running,10K,Coimbra,Portugal,Europe,2026-04-13,10:00:00,10km,University hill Mondego River,7000
Cologne Half Marathon,Running,Running,Half Marathon,Cologne,Germany,Europe,2026-10-04,09:00:00,21.1km,Rhine cathedral gothic,8000
Cologne Marathon,Running,Running,Marathon,Cologne,Germany,Europe,2026-10-04,09:00:00,42.2km,Rhine River and cathedral scenic route,15000
Cologne Night 10K,Running,Running,10K,Cologne,Germany,Europe,2026-09-13,20:00:00,10km,Night race past cathedral illuminated,12000
Cologne Spring 10K,Running,Running,10K,Cologne,Germany,Europe,2026-05-26,10:45:00,10km,Spring Rhine cathedral run,9000
Constanța 10K,Running,Running,10K,Constanța,Romania,Europe,2026-08-04,10:45:00,10km,Black Sea coast run,7000
Copenhagen 10K,Running,Running,10K,Copenhagen,Denmark,Europe,2026-09-13,12:00:00,10km,Harbor and Little Mermaid route,12000
Copenhagen 5km Fun Run,Running,Running,5K,Copenhagen,Denmark,Europe,2026-09-19,,5 km,Fun/short run tied to World Championships weekend in city center,5000
Copenhagen Half Marathon,Running,Running,Half Marathon,Copenhagen,Denmark,Europe,2026-09-13,11:00:00,21.1km,Little Mermaid harbor flat,25000
Copenhagen Marathon,Running,Running,Marathon,Copenhagen,Denmark,Europe,2026-05-10,09:30:00,42.2 km,Classic flat urban marathon through Copenhagen landmarks like Nyhavn and Little Mermaid,10000
Copenhagen Run for Life 10K,Running,Running,10K,Copenhagen,Denmark,Europe,2026-08-09,12:00:00,10km,Charity race through Tivoli Gardens,10000
Corfu 10K,Running,Running,10K,Corfu Town,Greece,Europe,2026-06-09,11:00:00,10km,Venetian fortress island run,6000
Cork BHAA 10K,Running,Running,10K,Cork,Ireland,Europe,2026-08-18,19:30:00,10km,Business houses league race,5500
Cork City 10K,Running,Running,10K,Cork,Ireland,Europe,2026-06-07,11:00:00,10km,Rebel City hilly streets,8000
Cork Spring 10K,Running,Running,10K,Cork,Ireland,Europe,2026-05-26,10:30:00,10km,Spring river run,7500
Corrida de Houilles 10K,Running,Running,10K,Houilles,France,Europe,2026-12-27,15:00:00,10km,Fast end-of-year 10K – “French Houston”,9000
Corrida de Santo Antonio,Running,Running,Custom Distance,Lisbon,Portugal,Europe,2026-06-01,08:00:00,10 km,Popular Lisbon charity/fun run in June with 10km and shorter options,10000
Corrida dos Namorados,Running,Running,Custom Distance,Lisbon,Portugal,Europe,2026-02-01,09:00:00,Variable,Valentine's-themed fun run/walk across Portugal with romantic vibes,5000
Corsa del Ricordo,Running,Running,10K,Rome,Italy,Europe,2026-02-08,09:00:00,10 km,Memorial run in Rome suburbs with historical significance,5000
Course des Enfoiros,Running,Running,Custom Distance,Toulouse,France,Europe,2026-05-01,09:00:00,12 km,Charity fun run with trail elements for a good cause,2000
Creapure® HYROX Lyon,Fitness,Fitness,HYROX,Lyon,France,Europe,2026-05-20,09:00:00,,Official HYROX competition in Lyon,2100
Creapure® HYROX Vienna,Fitness,Fitness,HYROX,Vienna,Austria,Europe,2026-02-06,09:00:00,,Official HYROX competition in Austria,2200
Credit Agricole Toulouse Bullfight Run,Running,Running,10K,Toulouse,France,Europe,2026-07-01,19:00:00,10 km,Annual summer evening run with 3km option,3000
CrossFit Adriatic Cup,Fitness,Fitness,CrossFit,Venice,Italy,Europe,2026-08-29,09:00:00,,Italian CrossFit competition,1700
CrossFit Alpine Cup,Fitness,Fitness,CrossFit,Innsbruck,Austria,Europe,2026-08-22,09:00:00,,Alpine CrossFit competition,1500
CrossFit Alpine Series - Chamonix,Fitness,Fitness,CrossFit,Chamonix,France,Europe,2026-07-25,09:00:00,,French Alpine CrossFit,1200
CrossFit Alpine Series - Geneva,Fitness,Fitness,CrossFit,Geneva,Switzerland,Europe,2026-06-27,09:00:00,,Swiss CrossFit series,1300
CrossFit Atlantic Cup,Fitness,Fitness,CrossFit,Lisbon,Portugal,Europe,2026-09-26,09:00:00,,Portuguese CrossFit competition,1400
CrossFit Austrian Alpine Challenge,Fitness,Fitness,CrossFit,Salzburg,Austria,Europe,2026-07-31,09:00:00,,Austrian CrossFit competition,1600
CrossFit Balkan Championship,Fitness,Fitness,CrossFit,Zagreb,Croatia,Europe,2026-09-12,09:00:00,,Balkan CrossFit competition,1100
CrossFit Baltic Championship,Fitness,Fitness,CrossFit,Tallinn,Estonia,Europe,2026-07-15,09:00:00,,Baltic CrossFit competition,1200
CrossFit Baltic Sea Cup,Fitness,Fitness,CrossFit,Gdańsk,Poland,Europe,2026-07-17,09:00:00,,Polish CrossFit competition,1500
CrossFit Battle of London,Fitness,Fitness,CrossFit,London,United Kingdom,Europe,2026-08-14,09:00:00,,UK CrossFit competition,2400
CrossFit Benelux Battle,Fitness,Fitness,CrossFit,Brussels,Belgium,Europe,2026-07-24,09:00:00,,Benelux CrossFit competition,1700
CrossFit Celtic Throwdown,Fitness,Fitness,CrossFit,Dublin,Ireland,Europe,2026-09-11,09:00:00,,Irish CrossFit competition,1500
CrossFit Central European Cup,Fitness,Fitness,CrossFit,Budapest,Hungary,Europe,2026-08-12,09:00:00,,Hungarian CrossFit competition,1300
CrossFit Eastern European Championship,Fitness,Fitness,CrossFit,Prague,Czech Republic,Europe,2026-08-07,09:00:00,,Eastern European CrossFit competition,1900
CrossFit Games European Semifinal,Fitness,Fitness,CrossFit,Berlin,Germany,Europe,2026-05-15,09:00:00,,CrossFit Games qualifier,1000
CrossFit Games French Throwdown Qualifier,Fitness,Fitness,CrossFit,Paris,France,Europe,2026-01-29,09:00:00,,CrossFit Games qualifier,2000
CrossFit Games Open Europe,Fitness,Fitness,CrossFit,Online,Europe,Europe,2026-02-26,09:00:00,,CrossFit Games Open qualifier,15000
CrossFit Games Quarterfinals Europe,Fitness,Fitness,CrossFit,Online,Europe,Europe,2026-04-09,09:00:00,,CrossFit Games Quarterfinals,5000
CrossFit German Throwdown,Fitness,Fitness,CrossFit,Berlin,Germany,Europe,2026-06-12,09:00:00,,Major German CrossFit competition,2500
CrossFit Iberian Championship,Fitness,Fitness,CrossFit,Porto,Portugal,Europe,2026-08-08,09:00:00,,Iberian CrossFit competition,1600
CrossFit Island Games,Fitness,Fitness,CrossFit,Mallorca,Spain,Europe,2026-09-17,09:00:00,,Mediterranean island CrossFit,1100
CrossFit Italian Showdown,Fitness,Fitness,CrossFit,Milan,Italy,Europe,2026-05-29,09:00:00,,Major Italian CrossFit competition,2200
CrossFit Lowlands Throwdown,Fitness,Fitness,CrossFit,Amsterdam,Netherlands,Europe,2026-05-22,09:00:00,,Major European CrossFit competition,3000
CrossFit Madrid Championship,Fitness,Fitness,CrossFit,Madrid,Spain,Europe,2026-06-26,09:00:00,,Major Spanish CrossFit competition,2800
CrossFit Mediterranean Cup,Fitness,Fitness,CrossFit,Barcelona,Spain,Europe,2026-09-19,09:00:00,,Mediterranean CrossFit competition,2100
CrossFit Nordic Battle,Fitness,Fitness,CrossFit,Oslo,Norway,Europe,2026-08-28,09:00:00,,Norwegian CrossFit competition,1400
CrossFit North Sea Cup,Fitness,Fitness,CrossFit,Amsterdam,Netherlands,Europe,2026-08-15,09:00:00,,Dutch CrossFit competition,1600
CrossFit Pyrenees Cup,Fitness,Fitness,CrossFit,Bilbao,Spain,Europe,2026-07-03,09:00:00,,Basque CrossFit competition,1400
CrossFit Rhine Cup,Fitness,Fitness,CrossFit,Cologne,Germany,Europe,2026-07-10,09:00:00,,German CrossFit competition,1800
CrossFit Scandinavian Championship,Fitness,Fitness,CrossFit,Stockholm,Sweden,Europe,2026-07-17,09:00:00,,Nordic CrossFit competition,2000
CrossFit Swiss Alpine Battle,Fitness,Fitness,CrossFit,Zurich,Switzerland,Europe,2026-08-21,09:00:00,,Swiss CrossFit competition,1800
CrossFit Viking Challenge,Fitness,Fitness,CrossFit,Copenhagen,Denmark,Europe,2026-09-05,09:00:00,,Danish CrossFit competition,1300
Cursa El Corte Inglés 10K,Running,Running,10K,Barcelona,Spain,Europe,2026-05-11,09:30:00,10km,Massive popular city race,60000
Cursa dels Nassos 5K,Running,Running,5K,Barcelona,Spain,Europe,2026-12-31,17:00:00,5km,Fast NYE 5K with elite field,15000
Córdoba 10K,Running,Running,10K,Córdoba,Spain,Europe,2026-04-27,11:15:00,10km,Mezquita cathedral run,5500
Dagens Dobbel,Running,Running,Ultra Marathon,Holmestrand,Norway,Europe,2026-04-11,07:00:00,52km,Trail ultra run in Holmestrand,500
Danish Triathlon Championships,Triathlon,Triathlon,Olympic,Copenhagen,Denmark,Europe,2026-08-29,07:00:00,1.5km-40km-10km,Danish National Championships,950
Debrecen 10K,Running,Running,10K,Debrecen,Hungary,Europe,2026-05-25,10:30:00,10km,Great Reformed Church run,5500
Derry 10K,Running,Running,10K,Derry,UK,Europe,2026-06-16,11:00:00,10km,Peace Bridge walls run,6500
Derry Spring 10K,Running,Running,10K,Derry,UK,Europe,2026-05-05,11:30:00,10km,Spring peace bridge run,6000
Dnipro 10K,Running,Running,10K,Dnipro,Ukraine,Europe,2026-09-08,10:45:00,10km,Dnipro river embankment run,5500
Dnipro Autumn 10K,Running,Running,10K,Dnipro,Ukraine,Europe,2026-10-27,16:00:00,10km,Autumn embankment run,6000
Douro Vinhateiro Half Marathon,Running,Running,Half Marathon,Douro Valley,Portugal,Europe,2026-01-01,08:00:00,21.1 km,Scenic half through UNESCO Douro wine region vineyards and river views,4000
Dragon's Back Race,Running,Running,Trail Running,Wales,UK,Europe,2025-09-08,07:00:00,315km,6-day stage race along mountainous spine of Wales,250
Drammen 10K,Running,Running,10K,Drammen,Norway,Europe,2026-09-13,11:00:00,10km,River city parks,5000
Dresden 10K,Running,Running,10K,Dresden,Germany,Europe,2026-09-27,10:45:00,10km,Elbe valley baroque splendor,8000
Dublin 10K,Running,Running,10K,Dublin,Ireland,Europe,2026-09-13,10:00:00,10km,Liffey quays and Phoenix Park,15000
Dublin Marathon,Running,Running,Marathon,Dublin,Ireland,Europe,2026-10-25,08:45:00,42.2km,Lively streets with Irish hospitality,20000
Dublin Spring 10K,Running,Running,10K,Dublin,Ireland,Europe,2026-05-19,11:15:00,10km,Spring Phoenix Park run,13000
Dubrovnik 10K,Running,Running,10K,Dubrovnik,Croatia,Europe,2026-07-12,11:30:00,10km,Walls and Game of Thrones sea,5000
Dundee 10K,Running,Running,10K,Dundee,UK,Europe,2026-09-22,10:00:00,10km,Tay river discovery point,5500
Dundee Spring 10K,Running,Running,10K,Dundee,UK,Europe,2026-05-26,10:30:00,10km,Spring Tay run,6000
Durrës 10K,Running,Running,10K,Durrës,Albania,Europe,2026-09-15,10:45:00,10km,Amphitheatre beach run,4200
Durrës Autumn 10K,Running,Running,10K,Durrës,Albania,Europe,2026-11-03,17:00:00,10km,Autumn amphitheatre run,4300
Dutch Triathlon Championships,Triathlon,Triathlon,Olympic,Rotterdam,Netherlands,Europe,2026-09-19,07:00:00,1.5km-40km-10km,Dutch National Championships,1300
Düsseldorf 10K,Running,Running,10K,Düsseldorf,Germany,Europe,2026-05-17,10:30:00,10km,Rhine promenade fashion city,9000
EDP 8K Lisbon,Running,Running,Custom Distance,Lisbon,Portugal,Europe,2026-10-11,09:20:00,8 km,Shorter fun run option in the Lisbon marathon weekend ending in historic city center,10000
EDP Lisbon 10K,Running,Running,10K,Lisbon,Portugal,Europe,2026-03-22,10:00:00,10km,25 de Abril Bridge route,15000
EDP Lisbon Half Marathon Spring,Running,Running,Half Marathon,Lisbon,Portugal,Europe,2026-03-08,09:30:00,21.1 km,One of the world's fastest half marathons along the Tagus River with massive field,30000
EDP Lisbon Marathon,Running,Running,Marathon,Lisbon,Portugal,Europe,2026-10-10,08:00:00,42.2 km,Scenic point-to-point marathon from Carcavelos along the Tagus River to Praca do Comercio,20000
EDP Porto Marathon,Running,Running,Marathon,Porto,Portugal,Europe,2026-11-08,08:00:00,42.2 km,"Iconic northern Portugal marathon through Porto's historic streets, bridges, and Douro River scenery",15000
ETU European Championships Long Distance,Triathlon,Triathlon,Ironman,Pays d'Aix,France,Europe,2026-09-05,07:00:00,4km-120km-30km,ETU European Championships Long Distance,800
ETU European Championships Olympic Triathlon,Triathlon,Triathlon,Olympic,Geneva,Switzerland,Europe,2026-06-14,07:00:00,1.5km-40km-10km,ETU European Championships,1200
ETU European Championships Sprint Triathlon,Triathlon,Triathlon,Sprint,Geneva,Switzerland,Europe,2026-06-13,07:00:00,750m-20km-5km,ETU European Championships,1500
EcoTrail Paris 15K,Running,Running,Trail Running,Paris,France,Europe,2026-03-21,11:00:00,15km,Beginner-friendly EcoTrail Paris,4500
EcoTrail Paris 30K,Running,Running,Trail Running,Paris,France,Europe,2026-03-21,09:30:00,30km,Popular distance with Eiffel Tower finish,6000
EcoTrail Paris 45K,Running,Running,Trail Running,Paris,France,Europe,2026-03-21,08:00:00,45km,Mid-distance EcoTrail with Versailles and Seine views,5000
EcoTrail Paris 80K,Running,Running,Trail Running,Paris,France,Europe,2026-03-21,06:00:00,80km,Urban-nature trail finishing under the Eiffel Tower,4000
Edersee Ultra Trail,Running,Running,Ultra Marathon,Waldeck,Germany,Europe,2026-07-04,05:00:00,110km,Lake and forest Hessen ultra,1200
Edersee Ultra Trail 110K,Running,Running,Ultra Marathon,Waldeck,Germany,Europe,2026-07-04,05:00:00,110km,Lake Edersee and forest ultra in Hessen,1200
Edinburgh Half Marathon,Running,Running,Half Marathon,Edinburgh,UK,Europe,2026-05-24,08:00:00,21.1km,Scottish castle coastal,10000
Edinburgh Marathon,Running,Running,Marathon,Edinburgh,UK,Europe,2026-05-24,10:00:00,42.2km,Coastal Scottish castle finish,15000
Edinburgh Men’s 10K,Running,Running,10K,Edinburgh,UK,Europe,2026-05-24,10:00:00,10km,Men-only race through Scottish capital,6000
Edinburgh Spring 10K,Running,Running,10K,Edinburgh,UK,Europe,2026-05-26,10:45:00,10km,Spring castle run,9000
Egmond Halve Marathon,Running,Running,Half Marathon,Egmond aan Zee,Netherlands,Europe,2026-01-01,11:00:00,21.1 km,Coastal half with beach and dune sections north of Amsterdam,10000
Eifel Trail 70K,Running,Running,Trail Running,Nettersheim,Germany,Europe,2026-06-13,07:00:00,70km,Volcanic Eifel trail adventure,2200
Eiger Ultra Trail 101K,Running,Running,Ultra Marathon,Grindelwald,Switzerland,Europe,2026-07-18,04:00:00,101km,Iconic Eiger north face views,800
Ekiden de Toulouse,Running,Running,Marathon,Toulouse,France,Europe,2026-04-05,09:00:00,42.195 km,Team relay marathon format in the city center,2000
Elbasan 10K,Running,Running,10K,Elbasan,Albania,Europe,2026-09-29,10:45:00,10km,Castle walls run,2800
Elbasan Autumn 10K,Running,Running,10K,Elbasan,Albania,Europe,2026-10-27,17:15:00,10km,Autumn castle run,3000
Enschede Marathon,Running,Running,Marathon,Enschede,Netherlands,Europe,2026-04-12,09:00:00,42.2 km,Historic marathon in eastern Netherlands with flat course through Twente region,4000
Esbjerg 10K,Running,Running,10K,Esbjerg,Denmark,Europe,2026-08-23,10:00:00,10km,Wadden Sea coast,5200
EuroSpin Roma-Ostia Half Marathon,Running,Running,Half Marathon,Rome,Italy,Europe,2026-03-01,09:00:00,21.1 km,Classic point-to-point half from Rome to seaside Ostia,15000
Eze - Nice Cote d'Azur by UTMB 50K,Running,Running,Ultra Marathon,Nice,France,Europe,2026-01-01,07:00:00,50 km,Scenic UTMB-indexed trail from Col d'Eze to Promenade des Anglais,1500
Falkirk 10K,Running,Running,10K,Falkirk,UK,Europe,2026-07-14,11:00:00,10km,Kelpies and wheel run,6000
Falkirk Spring 10K,Running,Running,10K,Falkirk,UK,Europe,2026-05-19,10:45:00,10km,Spring Kelpies run,6500
Faro 10K,Running,Running,10K,Faro,Portugal,Europe,2026-05-17,10:30:00,10km,Algarve beaches Ria Formosa,6000
Fichtelberg Ultra,Running,Running,Ultra Marathon,Oberwiesenthal,Germany,Europe,2026-07-25,05:00:00,100km,Highest town in Germany ultra,1200
Fichtelberg Ultra 100K,Running,Running,Ultra Marathon,Oberwiesenthal,Germany,Europe,2026-07-25,05:00:00,100km,Ultra from Germany's highest town,0
Fier 10K,Running,Running,10K,Fier,Albania,Europe,2026-08-18,10:30:00,10km,Historic center run,3000
Fier Autumn 10K,Running,Running,10K,Fier,Albania,Europe,2026-10-20,17:00:00,10km,Autumn historic run,3200
Finnish Triathlon Championships,Triathlon,Triathlon,Olympic,Tampere,Finland,Europe,2026-08-16,07:00:00,1.5km-40km-10km,Finnish National Championships,700
Florence Half Marathon,Running,Running,Half Marathon,Florence,Italy,Europe,2026-03-29,09:00:00,21.1km,Renaissance Ponte Vecchio,7000
Florence Run 10K,Running,Running,10K,Florence,Italy,Europe,2026-11-30,11:15:00,10km,Renaissance Uffizi Ponte Vecchio,9000
Florence Spring 10K,Running,Running,10K,Florence,Italy,Europe,2026-05-19,10:45:00,10km,Spring Arno river run,8000
